v001,v002,response,v4,v5,v14,v29,v120,v123,v173,v174,v175,v176,v177,v180,v181,v182,v183,v185,v191,v192,v196,v197,v198,v200,v178_Certified,v178_EmailInexistent,v178_ValidDomain,v178_Verified,v178_nan,v184_Data Entry Review,v184_Lower Fraud Risk,v184_Lower+Fraud+Risk,v184_Moderate Fraud Risk,v184_Moderate+Fraud+Risk,v184_nan,v186_Fraud Score 1 to 100,v186_Fraud Score 101 to 300,v186_Fraud Score 301 to 600,v186_Fraud Score 601 to 799,v186_Fraud+Score+101+to+300,v186_Fraud+Score+301+to+600,v186_nan,v193_No,v193_Not Sure,v193_Not+Sure,v193_Yes,v193_nan,v194_Yes,v194_nan,v195_Low,v195_Moderate,v195_nan,v199_Moderate,v199_nan,v201_Moderate By Proxy Reputation And Country Code,v201_Moderate Risk,v201_Moderate+By+Proxy+Reputation+And+Country+Code,v201_nan,v202_Good,v202_nan,v203_No,v203_nan,v204_business,v204_cellular,v204_college,v204_dialup,v204_mobile,v204_residential,v204_wifi,v204_wired,v204_nan,v172.1_N,v172.1_P,v172.1_U,v172.1_Y,v172.1_nan
10.0,21.0,0.0,2000.0,2.0,2049.5,10.0,11.0,6.0,,,1502441548.0,0.0,1502441548.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,21.0,1.0,2551.51,2.0,2570.91,3.0,3.0,,808297200.0,8034.0,1292709889.0,2427.0,1502457480.0,87.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,33.0,0.0,,,,1.0,,,808297200.0,8034.0,1502441981.0,0.0,1502441980.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,47.0,0.0,2000.0,2.0,1289.64,9.0,4.0,1.0,808297200.0,8034.0,1501257705.0,13.0,1501257705.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,32.0,0.0,194.0,1.0,209.13,59.0,6.0,5.0,893793600.0,7044.0,1502442753.0,0.0,1502442753.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.0,39.0,0.0,3682.2,2.0,3698.2,43.0,2.0,3.0,808297200.0,8034.0,1502444281.0,0.0,1502444281.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12.0,25.0,0.0,4600.0,2.0,4621.4,16.0,3.0,,893793600.0,7044.0,1502464800.0,0.0,1502464800.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,35.0,0.0,,,,32.0,1.0,11.0,893793600.0,7044.0,1502447722.0,0.0,1502447722.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12.0,52.0,0.0,2500.0,2.0,2508.2,5.0,1.0,,893793600.0,7044.0,1502450087.0,0.0,1502450087.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,28.0,0.0,5230.0,2.0,5306.5,10.0,2.0,3.0,808297200.0,8034.0,1474441200.0,323.0,1481229278.0,224.0,2.0,14.0,3.0,2.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,47.0,0.0,1000.0,1.0,1000.0,1.0,15.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,25.0,0.0,,,,34.0,,,945889200.0,6441.0,1502451335.0,0.0,1502451334.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,46.0,0.0,8000.0,1.0,9097.99,74.0,12.0,6.0,,,1502451704.0,0.0,1502451704.0,500.0,4.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,29.0,0.0,5000.0,2.0,5024.7,3.0,1.0,,978375600.0,6065.0,1502452809.0,0.0,1502452809.0,500.0,4.0,8.0,4.0,3.0,1.0,1.0,4.0,510.0,3.0,311.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
13.0,42.0,0.0,6000.0,3.0,6000.0,16.0,1.0,3.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13.0,29.0,0.0,1900.0,1.0,1915.5,15.0,2.0,10.0,893793600.0,7044.0,1502464262.0,0.0,1502464261.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,25.0,0.0,1200.0,2.0,497.01,20.0,4.0,2.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,29.0,0.0,2000.0,1.0,2000.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,21.0,0.0,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,27.0,0.0,5428.78,3.0,6443.68,17.0,14.0,9.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
14.0,28.0,0.0,2500.0,1.0,2726.0,5.0,7.0,4.0,939326400.0,6517.0,1502464975.0,0.0,1502464974.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.0,26.0,0.0,,,,8.0,,,893793600.0,7044.0,1502463747.0,0.0,1502463747.0,709.0,3.0,2.0,11.0,4.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,30.0,0.0,11658.83,4.0,11922.83,11.0,2.0,7.0,808286400.0,8037.0,1484730853.0,207.0,1484730853.0,244.0,2.0,14.0,3.0,2.0,2.0,2.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,30.0,0.0,1900.0,2.0,1515.36,6.0,1.0,1.0,893793600.0,7047.0,1502704927.0,0.0,1502704927.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,23.0,0.0,2400.0,2.0,1548.43,4.0,1.0,3.0,808297200.0,8034.0,1502461105.0,0.0,1502461105.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15.0,67.0,0.0,500.0,1.0,510.0,1.0,4.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
16.0,40.0,1.0,3973.79,2.0,4310.15,8.0,1.0,,,,1502462981.0,0.0,1502462980.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,66.0,0.0,7900.0,3.0,7927.9,10.0,2.0,1.0,939326400.0,6517.0,1502461705.0,0.0,1502461704.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16.0,41.0,0.0,800.0,1.0,800.0,5.0,2.0,,893793600.0,7044.0,1502463464.0,0.0,1502463464.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16.0,37.0,1.0,2500.0,1.0,2500.0,1.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.0,25.0,1.0,1200.0,2.0,1210.0,2.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
17.0,52.0,1.0,750.0,1.0,390.0,4.0,4.0,,939326400.0,6520.0,1502704931.0,0.0,1502704930.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,21.0,0.0,1200.0,1.0,1209.9,2.0,,,808286400.0,8037.0,1502704937.0,0.0,1502704937.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
17.0,35.0,0.0,7700.0,3.0,8314.19,3.0,1.0,,893793600.0,7047.0,1502703536.0,0.0,1502703536.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,22.0,1.0,,,,,,,945889200.0,6441.0,1501847028.0,6.0,1501847028.0,498.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18.0,26.0,0.0,4500.0,2.0,4528.8,11.0,6.0,4.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
19.0,30.0,0.0,2500.0,1.0,2500.0,1.0,,,939326400.0,6517.0,1502472238.0,0.0,1502472237.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
19.0,24.0,0.0,,,,12.0,,,927619200.0,6655.0,1502704951.0,0.0,1502704951.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
20.0,37.0,0.0,,,,2.0,,1.0,893793600.0,7047.0,1502706193.0,0.0,1502706192.0,500.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22.0,31.0,0.0,2000.0,1.0,2000.0,24.0,,5.0,927619200.0,6653.0,1318084765.0,2134.0,1362085865.0,90.0,2.0,14.0,3.0,1.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,21.0,1.0,1425.0,3.0,1428.28,3.0,4.0,1.0,945889200.0,6442.0,1499863382.0,30.0,1499863381.0,491.0,2.0,28.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.0,42.0,0.0,,,,6.0,,1.0,1086806103.0,4811.0,1502516080.0,0.0,1502516078.0,275.0,2.0,12.0,3.0,2.0,1.0,1.0,4.0,510.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7.0,62.0,0.0,200.0,1.0,200.0,1.0,1.0,1.0,808286400.0,8037.0,1502715020.0,0.0,1502715018.0,500.0,2.0,8.0,4.0,3.0,1.0,1.0,3.0,508.0,3.0,311.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9.0,68.0,1.0,2911.48,3.0,3098.81,5.0,7.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
